rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
129,Mohammed Al Dossary,sa KSA,"MF,DF",Al-Raed,22,1999,21,16,1370,15.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Khalid Dubaysh,sa KSA,DF,Al-Shabab,22,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Khalid Dubaysh,sa KSA,DF,Damac,22,1998,3,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
132,Éder,pt POR,FW,Al-Raed,33,1987,22,19,1662,18.5,6,1,7,6,0,0,2,0,0.32,0.05,0.38,0.32,0.38,Matches
133,Carlos Eduardo,br BRA,"MF,FW",Al-Ahli,31,1989,12,12,1002,11.1,5,0,5,5,0,0,3,0,0.45,0.00,0.45,0.45,0.45,Matches
134,Waleed Al-Enezi,sa KSA,GK,Al-Fateh,25,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
135,Hussain Al Essa,sa KSA,MF,Al-Batin,20,2000,26,15,1469,16.3,0,3,3,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
136,Abdullah Al-Fahad,sa KSA,DF,Al-Raed,27,1994,25,15,1517,16.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
137,Sultan Fahran,sa KSA,MF,Al-Raed,24,1996,30,29,2509,27.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
138,Collins Fai,cm CMR,DF,Al-Ta'ee,28,1992,9,8,738,8.2,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches
139,Hicham Faik,nl NED,MF,Al-Faisaly,29,1992,27,27,2309,25.7,2,2,4,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches
140,Hamed Falatah,sa KSA,MF,Al-Ta'ee,28,1992,23,16,1466,16.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Sultan Faqihi,sa KSA,"DF,MF",Al-Hazem,26,1995,17,12,1148,12.8,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
142,Abdulaziz Al Faraj,sa KSA,DF,Al-Nassr,18,2003,1,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Salman Al-Faraj,sa KSA,MF,Al-Hilal,31,1989,22,20,1789,19.9,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
144,Mostafa Fathi,eg EGY,MF,Al-Taawoun,26,1995,12,11,964,10.7,5,2,7,5,0,0,2,0,0.47,0.19,0.65,0.47,0.65,Matches
145,Mohammed Al Fatil,sa KSA,DF,Al-Nassr,29,1992,4,4,329,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Yousef Fawaz,,FW,Al-Batin,,,1,0,12,0.1,2,0,2,2,0,0,0,0,15.00,0.00,15.00,15.00,15.00,Matches
147,Ljubomir Fejsa,rs SRB,MF,Al-Ahli,32,1988,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Fernando,br BRA,MF,Al-Fayha,28,1993,1,1,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Marcelo dos Santos Ferreira,br BRA,DF,Al-Ta'ee,32,1989,26,26,2340,26.0,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
150,Tobías Figueroa,ar ARG,FW,Al-Ta'ee,29,1992,12,12,1022,11.4,5,1,6,5,0,0,1,0,0.44,0.09,0.53,0.44,0.53,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Mohamed Fouzair,ma MAR,"MF,FW",Al-Raed,29,1991,24,19,1712,19.0,2,3,5,1,1,1,5,0,0.11,0.16,0.26,0.05,0.21,Matches
152,Mazyad Freeh,sa KSA,GK,Al-Batin,32,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Moslem Al Freej,sa KSA,GK,Al-Fayha,33,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Mohammed Al-Fuhaid,sa KSA,MF,Al-Fateh,31,1990,28,25,2007,22.3,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Ramiro Funes Mori,ar ARG,DF,Al-Nassr,30,1991,21,17,1602,17.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
156,Ahmed El Gaidy,eg EGY,"MF,FW",Al-Fateh,25,1995,13,3,265,2.9,0,1,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches
157,Abdulrahman Al-Ghamdi,sa KSA,FW,Al-Raed,26,1994,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Ahmed Al Ghamdi,sa KSA,MF,Al-Ettifaq,19,2001,13,1,229,2.5,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches
159,Faisal Al Ghamdi,sa KSA,MF,Al-Ettifaq,19,2001,2,1,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Feras Al Ghamdi,sa KSA,MF,Al-Ahli,21,1999,4,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Hamed Al-Ghamdi,sa KSA,"MF,FW",Al-Ettifaq,22,1999,22,7,793,8.8,0,3,3,0,0,0,1,0,0.00,0.34,0.34,0.00,0.34,Matches
162,Khalid Al-Ghamdi,sa KSA,DF,Al-Shabab,33,1988,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Raed Al-Ghamdi,sa KSA,FW,Al-Raed,27,1994,21,9,924,10.3,5,1,6,5,0,0,1,0,0.49,0.10,0.58,0.49,0.58,Matches
164,Sultan Al-Ghanam,sa KSA,DF,Al-Nassr,27,1994,25,24,2102,23.4,2,2,4,2,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches
165,Khalid Al Ghannam,sa KSA,MF,Al-Nassr,20,2000,25,17,1295,14.4,3,3,6,3,0,0,3,0,0.21,0.21,0.42,0.21,0.42,Matches
166,Abdulrahman Ghareeb,sa KSA,"MF,FW",Al-Ahli,24,1997,29,27,2264,25.2,4,4,8,4,0,0,5,0,0.16,0.16,0.32,0.16,0.32,Matches
167,Fahad Ghazi,sa KSA,DF,Al-Ettifaq,27,1994,4,4,333,3.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
168,Bafétimbi Gomis,fr FRA,FW,Al-Hilal,35,1985,17,12,1063,11.8,9,0,9,6,3,4,3,0,0.76,0.00,0.76,0.51,0.51,Matches
169,Marcelo Grohe,br BRA,GK,Al-Ittihad,34,1987,28,28,2474,27.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Guilherme,br BRA,MF,Al-Faisaly,26,1995,13,13,1115,12.4,2,2,4,1,1,1,0,1,0.16,0.16,0.32,0.08,0.24,Matches
171,Ahmed Al-Habib,sa KSA,DF,Abha,28,1993,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Hassan Al-Habib,sa KSA,MF,Al-Fateh,26,1994,6,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Abdelilah Hafidi,ma MAR,MF,Al-Hazem,29,1992,7,5,353,3.9,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
174,Abdullah Al-Hafith,sa KSA,DF,Al-Ittihad,28,1992,8,5,481,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
175,Marwan Al Haidari,sa KSA,GK,Al-Shabab,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Asiri Haitham,sa KSA,"FW,MF",Al-Ahli,20,2001,22,11,1120,12.4,2,1,3,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,Matches
177,Adeeb Al Haizan,sa KSA,MF,Al-Ta'ee,20,2001,2,0,36,0.4,0,1,1,0,0,0,0,0,0.00,2.50,2.50,0.00,2.50,Matches
178,Fahad Al Hamad,sa KSA,DF,Al-Ahli,23,1998,7,3,269,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Abderrazak Hamdallah,ma MAR,FW,Al-Nassr,30,1990,6,4,366,4.1,3,0,3,1,2,3,2,0,0.74,0.00,0.74,0.25,0.25,Matches
180,Abderrazak Hamdallah,ma MAR,FW,Al-Ittihad,30,1990,13,11,1044,11.6,12,1,13,10,2,2,1,0,1.03,0.09,1.12,0.86,0.95,Matches
181,Abdullah Al Hamdan,sa KSA,FW,Al-Hilal,21,1999,16,1,238,2.6,0,1,1,0,0,1,0,0,0.00,0.38,0.38,0.00,0.38,Matches
182,Masheal Al Hamdan,sa KSA,DF,Al-Fateh,18,2003,2,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Rayan Hamidou,sa KSA,DF,Al-Ta'ee,19,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Rayan Hamidou,sa KSA,DF,Al-Ahli,19,2002,2,2,143,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Saeed Al Hamsal,sa KSA,"DF,MF",Abha,25,1996,19,17,1497,16.6,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
186,Mansor Hamzi,sa KSA,MF,Damac,29,1992,28,24,2156,24.0,4,1,5,4,0,0,1,0,0.17,0.04,0.21,0.17,0.21,Matches
187,Abdulaziz Al Harabi,sa KSA,MF,Al-Ta'ee,24,1997,20,12,983,10.9,2,0,2,2,0,0,5,0,0.18,0.00,0.18,0.18,0.18,Matches
188,Abdulhadi Al-Harajin,sa KSA,MF,Al-Hazem,26,1994,12,3,368,4.1,1,0,1,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches
189,Fahad Al Harbi,sa KSA,DF,Al-Fateh,24,1997,2,1,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Ibrahim Al Harbi,sa KSA,MF,Al-Fayha,26,1995,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Mansoor Al-Harbi,sa KSA,"DF,MF",Al-Raed,33,1987,18,12,1061,11.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Moteb Al-Harbi,sa KSA,DF,Al-Shabab,21,2000,29,29,2570,28.6,1,4,5,1,0,0,6,0,0.04,0.14,0.18,0.04,0.18,Matches
193,Yousef Al Harbi,sa KSA,MF,Al-Fayha,24,1997,13,2,311,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Abdulrahman Al Harthi,sa KSA,"MF,FW",Al-Hazem,22,1998,5,2,184,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Saleh Al Harthi,sa KSA,MF,Al-Hazem,25,1995,5,0,29,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Abbas Al Hassan,sa KSA,MF,Al-Fateh,17,2004,6,3,248,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
197,Ali Al Hassan,sa KSA,MF,Al-Nassr,24,1997,21,12,1093,12.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Abdullah Hassun,sa KSA,DF,Al-Ta'ee,24,1997,6,3,282,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Abdullah Hassun,sa KSA,DF,Al-Ahli,24,1997,2,2,158,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Abdullah Hawsawi,sa KSA,DF,Damac,25,1996,18,13,1005,11.2,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Motaz Hawsawi,sa KSA,DF,Al-Taawoun,29,1992,5,4,361,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Motaz Hawsawi,sa KSA,DF,Al-Ahli,29,1992,3,1,113,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Omar Hawsawi,sa KSA,DF,Al-Ittihad,35,1985,16,13,1129,12.5,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
204,Sanousi Al Hawsawi,sa KSA,DF,Al-Ettifaq,22,1998,24,17,1447,16.1,1,0,1,1,0,0,0,1,0.06,0.00,0.06,0.06,0.06,Matches
205,Arif Al Haydar,sa KSA,"MF,DF",Damac,24,1997,7,2,123,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Hazaa Al-Hazaa,sa KSA,"FW,MF",Al-Ettifaq,29,1991,14,4,487,5.4,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
207,Hazaa Al-Hazaa,sa KSA,FW,Al-Taawoun,29,1991,4,1,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Ali Hazazi,sa KSA,MF,Al-Ettifaq,27,1994,26,24,2048,22.8,0,3,3,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
209,Naif Hazazi,sa KSA,MF,Al-Raed,28,1992,4,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Sulaiman Hazazi,sa KSA,DF,Al-Taawoun,18,2003,8,6,569,6.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
211,Waleed Hazem,sa KSA,MF,Damac,26,1994,28,10,1069,11.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,22,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Ahmed Hegazi,eg EGY,DF,Al-Ittihad,30,1991,18,18,1620,18.0,3,0,3,3,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
214,Bruno Henrique,br BRA,MF,Al-Ittihad,31,1989,30,20,1842,20.5,1,4,5,1,0,0,3,0,0.05,0.20,0.24,0.05,0.24,Matches
215,Eduardo Henrique,br BRA,MF,Al-Raed,26,1995,29,28,2502,27.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Ezekiel Henty,ng NGA,"FW,MF",Al-Hazem,28,1993,9,4,470,5.2,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
217,Iago Herrerín,es ESP,GK,Al-Raed,33,1988,13,13,1170,13.0,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches
218,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,24,1997,27,24,2164,24.0,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
219,Bassam Al Hurayji,sa KSA,MF,Al-Batin,21,2000,7,3,286,3.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
220,Jang Hyun-soo,kr KOR,DF,Al-Hilal,29,1991,25,25,2223,24.7,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches
221,Bilel Ifa,tn TUN,DF,Abha,31,1990,11,11,922,10.2,1,0,1,1,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches
222,Odion Ighalo,ng NGA,FW,Al-Shabab,32,1989,18,18,1619,18.0,12,1,13,12,0,0,2,0,0.67,0.06,0.72,0.67,0.72,Matches
223,Odion Ighalo,ng NGA,FW,Al-Hilal,32,1989,13,13,1117,12.4,12,4,16,11,1,1,1,0,0.97,0.32,1.29,0.89,1.21,Matches
224,Abdulwahab Jaafer,sa KSA,MF,Al-Ta'ee,27,1993,4,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Mohammed Jahfali,sa KSA,"DF,MF",Al-Hilal,30,1990,16,7,689,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Ziyad Al Jari,sa KSA,DF,Al-Fateh,19,2001,4,2,209,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
227,Ali Al Jassem,sa KSA,MF,Al-Fateh,20,2001,1,1,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Ahmed Al Jaweed,sa KSA,MF,Al-Hazem,26,1995,18,8,792,8.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Youssef El Jebli,nl NED,"MF,FW",Al-Batin,28,1992,24,22,1836,20.4,4,3,7,4,0,0,1,0,0.20,0.15,0.34,0.20,0.34,Matches
230,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Ittihad,31,1990,4,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Fahad Al-Johani,sa KSA,"FW,MF",Al-Ta'ee,29,1991,8,7,568,6.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Ziyad Al Johani,sa KSA,MF,Al-Ahli,19,2001,10,2,274,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Mansor Joher,sa KSA,GK,Abha,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Ola John,nl NED,"MF,FW",Al-Hazem,29,1992,24,24,1943,21.6,8,3,11,6,2,2,1,0,0.37,0.14,0.51,0.28,0.42,Matches
235,Abdullah Al-Jouei,sa KSA,"MF,FW",Al-Shabab,26,1995,20,3,442,4.9,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
236,Hassan Al Jubairi,sa KSA,DF,Al-Ta'ee,30,1991,26,25,2157,24.0,3,0,3,3,0,0,6,0,0.13,0.00,0.13,0.13,0.13,Matches
237,Musab Al Juwayr,sa KSA,MF,Al-Hilal,18,2003,8,4,339,3.8,2,0,2,2,0,0,0,1,0.53,0.00,0.53,0.53,0.53,Matches
238,Khalid Kaabi,sa KSA,MF,Al-Faisaly,29,1992,21,9,918,10.2,1,2,3,1,0,0,2,0,0.10,0.20,0.29,0.10,0.29,Matches
239,Hassan Kadesh,sa KSA,DF,Al-Taawoun,28,1992,7,5,492,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Kaku,py PAR,MF,Al-Taawoun,26,1995,15,12,1105,12.3,3,2,5,2,1,1,2,0,0.24,0.16,0.41,0.16,0.33,Matches
241,Majed Kanabah,sa KSA,MF,Al-Fateh,28,1993,21,11,893,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,26,1994,16,10,895,9.9,1,1,2,1,0,0,6,0,0.10,0.10,0.20,0.10,0.20,Matches
243,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,30,1991,16,15,1399,15.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,27,1993,24,19,1626,18.1,0,1,1,0,0,0,8,2,0.00,0.06,0.06,0.00,0.06,Matches
245,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,24,1996,23,18,1584,17.6,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
246,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,31,1989,29,29,2610,29.0,2,0,2,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
247,Saad Al Khairi,sa KSA,FW,Al-Ettifaq,26,1995,6,1,99,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Osama Al-Khalaf,sa KSA,"MF,DF",Al-Ta'ee,24,1996,12,9,680,7.6,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
249,Osama Al-Khalaf,sa KSA,"DF,MF",Al-Hazem,24,1996,10,9,802,8.9,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
250,Awadh Khames,sa KSA,"DF,MF",Al-Raed,33,1988,8,4,376,4.2,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,26,1995,21,18,1650,18.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Khalid Al-Khathlan,sa KSA,"MF,DF",Al-Raed,24,1996,16,12,877,9.7,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
253,Abdullah Khattab,sa KSA,FW,Damac,26,1994,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Ayman Al-Khulaif,sa KSA,MF,Al-Fateh,24,1997,12,3,386,4.3,2,1,3,2,0,0,2,0,0.47,0.23,0.70,0.47,0.70,Matches
255,Filip Kiss,sk SVK,"MF,DF",Al-Ettifaq,30,1990,28,27,2435,27.1,5,0,5,3,2,3,3,1,0.18,0.00,0.18,0.11,0.11,Matches
256,Franck Kom,cm CMR,MF,Al-Ahli,29,1991,12,12,1011,11.2,1,0,1,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
257,Maksym Koval,ua UKR,GK,Al-Fateh,28,1992,28,28,2509,27.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
